,Season,Seed_Team_ID_H,Seed_Team_ID_L,Team_ID_L,Team_ID_H,Higher_Seed,Lower_Seed,Did_Higher_Seed_Win,High_Seed_Win_Percentage,Frequency_of_Seed_Matchup
2205,2019,3,2,1277,1403,2,3,0,0.6071428571428571,56
2206,2019,3,1,1211,1403,1,3,0,0.6,35
2207,2019,3,2,1276,1403,2,3,0,0.6071428571428571,56
2208,2019,3,6,1138,1403,3,6,1,0.6111111111111112,72
2209,2019,3,14,1297,1403,3,14,1,0.85,140
2210,2019,6,11,1113,1138,6,11,1,0.6285714285714286,140
2211,2019,7,10,1196,1305,7,10,0,0.6071428571428571,140
2212,2019,8,9,1124,1393,8,9,0,0.4857142857142857,140
2213,2019,11,11,1113,1385,11,11,0,0.0,13
2214,2019,12,4,1199,1293,4,12,1,0.6842105263157895,38
2215,2019,12,5,1266,1293,5,12,0,0.6428571428571429,140
2216,2019,13,4,1199,1436,4,13,1,0.7928571428571428,140
2217,2019,15,2,1276,1285,2,15,1,0.9428571428571428,140
2218,2019,16,16,1192,1341,16,16,0,0.0,28
2219,2019,1,5,1120,1314,1,5,0,0.8297872340425532,47
2220,2019,1,16,1233,1314,1,16,1,0.9928571428571429,140
2221,2019,2,3,1222,1246,2,3,1,0.6071428571428571,56
2222,2019,2,5,1120,1246,2,5,0,0.0,5
2223,2019,2,15,1101,1246,2,15,1,0.9428571428571428,140
2224,2019,3,14,1209,1222,3,14,1,0.85,140
2225,2019,4,5,1120,1242,4,5,0,0.5540540540540541,74
2226,2019,7,2,1246,1459,2,7,1,0.6951219512195121,82
2227,2019,7,10,1371,1459,7,10,1,0.6071428571428571,140
2228,2019,9,1,1314,1449,1,9,1,0.9166666666666666,72
2229,2019,9,8,1429,1449,8,9,0,0.4857142857142857,140
2230,2019,11,3,1222,1326,3,11,1,0.6530612244897959,49
2231,2019,11,6,1235,1326,6,11,0,0.6285714285714286,140
2232,2019,12,5,1120,1308,5,12,1,0.6428571428571429,140
2233,2019,13,4,1242,1318,4,13,1,0.7928571428571428,140
2234,2019,1,3,1403,1438,1,3,1,0.6,35
2235,2019,1,5,1120,1438,1,5,1,0.8297872340425532,47
2236,2019,1,3,1345,1438,1,3,1,0.6,35
2237,2019,1,9,1328,1438,1,9,1,0.9166666666666666,72
2238,2019,1,12,1332,1438,1,12,1,1.0,20
2239,2019,1,16,1205,1438,1,16,1,0.9928571428571429,140
2240,2019,2,3,1345,1397,2,3,0,0.6071428571428571,56
2241,2019,2,10,1234,1397,2,10,1,0.64,50
2242,2019,2,15,1159,1397,2,15,1,0.9428571428571428,140
2243,2019,3,14,1330,1345,3,14,1,0.85,140
2244,2019,5,12,1332,1458,5,12,0,0.6428571428571429,140
2245,2019,6,3,1345,1437,3,6,1,0.6111111111111112,72
2246,2019,6,11,1388,1437,6,11,1,0.6285714285714286,140
2247,2019,9,8,1279,1328,8,9,0,0.4857142857142857,140
2248,2019,10,7,1153,1234,7,10,0,0.6071428571428571,140
2249,2019,13,4,1243,1414,4,13,0,0.7928571428571428,140
2250,2019,13,12,1332,1414,12,13,1,0.75,12
