,Season,Seed_H,Last Seed_H,Max Seed 5Y_H,Avg Seed 5Y_H,Avg Seed 5Y Weighted_H,Seed_L,Last Seed_L,Max Seed 5Y_L,Avg Seed 5Y_L,Avg Seed 5Y Weighted_L,Team_ID_L,Team_ID_H,Outcome,Unnamed: 0,Seed_Matchup_Probability
784,1997,X12,12.0,12,12.0,12.000000000000002,X04,3.0,5,3.2,5.309512518599563,1112,1158,1,784,0.6842105263157895
785,1997,X13,13.0,13,12.333333333333334,10.883244215516086,X04,3.0,5,3.2,5.309512518599563,1112,1375,1,785,0.7928571428571428
786,1997,X15,15.0,16,14.6,13.998580223218324,X02,8.0,8,3.2,1.569805982880301,1181,1293,1,786,0.9428571428571428
787,1997,Y01,8.0,11,6.4,5.876952206843735,Y04,9.0,9,6.2,4.508755345229394,1155,1278,0,787,0.2698412698412699
788,1997,Y01,8.0,11,6.4,5.876952206843735,Z01,1.0,3,1.4,0.8769522068437359,1246,1278,1,788,0.5
789,1997,Y02,4.0,9,4.2,0.5650733936080451,Y01,8.0,11,6.4,5.876952206843735,1278,1417,1,789,0.5384615384615384
790,1997,Y02,4.0,9,4.2,0.5650733936080451,Y06,5.0,10,7.2,7.060577378723681,1235,1417,0,790,0.22580645161290325
791,1997,Y02,4.0,9,4.2,0.5650733936080451,Y15,,15,15.0,15.0,1149,1417,0,791,0.05714285714285716
792,1997,Y03,2.0,8,4.4,7.2503549166575585,Y14,,14,14.0,14.0,1139,1153,0,792,0.15000000000000002
793,1997,Y05,11.0,12,9.0,5.321344101931644,Y04,9.0,9,6.2,4.508755345229394,1155,1409,1,793,0.5540540540540541
794,1997,Y05,11.0,12,9.0,5.321344101931644,Y12,16.0,16,14.333333333333334,14.943404632032319,1131,1409,0,794,0.3571428571428571
795,1997,Y06,5.0,10,7.2,7.060577378723681,Y03,2.0,8,4.4,7.2503549166575585,1153,1235,0,795,0.6111111111111112
796,1997,Y06,5.0,10,7.2,7.060577378723681,Y11,14.0,14,11.333333333333334,8.709447431995919,1229,1235,0,796,0.37142857142857133
797,1997,Y07,11.0,14,9.4,8.571699018589204,Y02,4.0,9,4.2,0.5650733936080451,1417,1462,1,797,0.6951219512195121
798,1997,Y07,11.0,14,9.4,8.571699018589204,Y10,3.0,10,7.4,9.431140534974153,1435,1462,0,798,0.3928571428571429
799,1997,Y09,7.0,10,7.4,10.555608104912091,Y01,8.0,11,6.4,5.876952206843735,1278,1396,1,799,0.9166666666666666
800,1997,Y09,7.0,10,7.4,10.555608104912091,Y08,,8,8.0,8.0,1279,1396,0,800,0.4857142857142857
801,1997,Y13,12.0,13,12.0,13.246568845239754,Y04,9.0,9,6.2,4.508755345229394,1155,1275,1,801,0.7928571428571428
802,1997,Y16,15.0,16,15.5,15.007633558723265,Y01,8.0,11,6.4,5.876952206843735,1278,1402,1,802,0.9928571428571428
803,1997,Z01,1.0,3,1.4,0.8769522068437359,X04,3.0,5,3.2,5.309512518599563,1112,1246,1,803,0.2698412698412699
804,1997,Z01,1.0,3,1.4,0.8769522068437359,Z08,6.0,9,6.8,3.5660199114624964,1234,1246,0,804,0.2
805,1997,Z02,4.0,8,4.4,3.754850931541923,Z01,1.0,3,1.4,0.8769522068437359,1246,1428,1,805,0.5384615384615384
806,1997,Z02,4.0,8,4.4,3.754850931541923,Z06,9.0,12,8.0,9.94368195162135,1390,1428,0,806,0.22580645161290325
807,1997,Z02,4.0,8,4.4,3.754850931541923,Z07,7.0,13,8.5,6.631031238291554,1150,1428,0,807,0.30487804878048785
808,1997,Z02,4.0,8,4.4,3.754850931541923,Z15,16.0,16,11.8,7.563653616826368,1298,1428,0,808,0.05714285714285716
809,1997,Z03,2.0,5,3.2,0.689540963545986,Z06,9.0,12,8.0,9.94368195162135,1390,1448,1,809,0.3888888888888888
810,1997,Z03,2.0,5,3.2,0.689540963545986,Z14,8.0,14,11.0,8.045801352339597,1388,1448,0,810,0.15000000000000002
811,1997,Z04,6.0,6,5.0,5.984732882553469,Z01,1.0,3,1.4,0.8769522068437359,1246,1386,1,811,0.7301587301587301
812,1997,Z04,6.0,6,5.0,5.984732882553469,Z05,11.0,11,9.0,8.755912965764345,1130,1386,0,812,0.4459459459459459
813,1997,Z04,6.0,6,5.0,5.984732882553469,Z13,,13,13.0,13.0,1334,1386,0,813,0.2071428571428572
814,1997,Z06,9.0,12,8.0,9.94368195162135,Z11,10.0,11,6.0,3.6289635848223054,1328,1390,0,814,0.37142857142857133
815,1997,Z09,4.0,9,6.6,7.245149068458077,Z08,6.0,9,6.8,3.5660199114624964,1234,1438,1,815,0.4857142857142857
816,1997,Z10,2.0,10,6.6,6.059630860869229,Z07,7.0,13,8.5,6.631031238291554,1150,1207,1,816,0.6071428571428571
817,1997,Z12,14.0,14,13.0,13.98473288255347,Z05,11.0,11,9.0,8.755912965764345,1130,1434,1,817,0.6428571428571429
818,1997,Z16,14.0,16,15.333333333333334,16.11586452234678,Z01,1.0,3,1.4,0.8769522068437359,1246,1285,1,818,0.9928571428571428
819,1998,W01,1.0,6,2.2,6.558447658475444,W02,1.0,9,3.2,2.058211084087553,1163,1314,0,819,0.4615384615384616
820,1998,W01,1.0,6,2.2,6.558447658475444,W04,3.0,7,4.8,7.37150967410492,1277,1314,0,820,0.2698412698412699
821,1998,W01,1.0,6,2.2,6.558447658475444,W08,7.0,13,8.4,6.996687187509421,1150,1314,0,821,0.2
822,1998,W01,1.0,6,2.2,6.558447658475444,W16,15.0,16,12.4,16.557974399548222,1298,1314,0,822,0.007142857142857118
823,1998,W03,2.0,12,5.666666666666667,12.583333291351009,W14,15.0,15,13.4,14.001419776781676,1350,1376,1,823,0.15000000000000002
824,1998,W04,3.0,7,4.8,7.37150967410492,W13,9.0,15,12.25,11.99952696494084,1185,1277,0,824,0.2071428571428572
825,1998,W05,12.0,13,9.8,13.190724055788328,W04,3.0,7,4.8,7.37150967410492,1277,1343,1,825,0.5540540540540541
826,1998,W06,7.0,14,9.4,11.370089897323245,W11,12.0,12,9.333333333333334,4.591800385374865,1449,1462,1,826,0.37142857142857133
827,1998,W07,8.0,9,7.0,5.6923805171093385,W02,1.0,9,3.2,2.058211084087553,1163,1231,1,827,0.6951219512195121
828,1998,W09,,9,9.0,9.0,W08,7.0,13,8.4,6.996687187509421,1150,1227,1,828,0.4857142857142857
829,1998,W10,11.0,11,7.8,10.310459036454015,W07,8.0,9,7.0,5.6923805171093385,1231,1328,1,829,0.6071428571428571
830,1998,W11,12.0,12,9.333333333333334,4.591800385374865,W02,1.0,9,3.2,2.058211084087553,1163,1449,1,830,0.875
831,1998,W11,12.0,12,9.333333333333334,4.591800385374865,W14,15.0,15,13.4,14.001419776781676,1350,1449,0,831,0.0
832,1998,W12,1.0,12,4.4,0.8088026852844453,W05,12.0,13,9.8,13.190724055788328,1343,1424,1,832,0.6428571428571429
833,1998,W15,16.0,16,15.666666666666666,16.00044563106857,W02,1.0,9,3.2,2.058211084087553,1163,1192,1,833,0.9428571428571428
834,1998,X03,2.0,8,4.2,4.121628016374587,W01,1.0,6,2.2,6.558447658475444,1314,1428,0,834,0.6
835,1998,X03,2.0,8,4.2,4.121628016374587,X01,4.0,5,3.0,2.8168480870472803,1112,1428,0,835,0.6
836,1998,X03,2.0,8,4.2,4.121628016374587,X06,12.0,12,5.0,1.4434453772334577,1116,1428,0,836,0.3888888888888888
837,1998,X03,2.0,8,4.2,4.121628016374587,X14,,14,14.0,14.0,1362,1428,0,837,0.15000000000000002
838,1998,X03,2.0,8,4.2,4.121628016374587,Z02,1.0,3,1.6,0.9985802232183232,1246,1428,1,838,0.6071428571428571
839,1998,X04,5.0,10,5.8,7.369143379468793,X01,4.0,5,3.0,2.8168480870472803,1112,1268,1,839,0.7301587301587301
840,1998,X04,5.0,10,5.8,7.369143379468793,X05,6.0,11,7.2,11.49739702082454,1228,1268,0,840,0.4459459459459459
841,1998,X08,10.0,10,9.0,9.984732882553468,X09,11.0,14,10.75,14.4943235242404,1229,1397,1,841,0.5142857142857142
842,1998,X09,11.0,14,10.75,14.4943235242404,X01,4.0,5,3.0,2.8168480870472803,1112,1229,1,842,0.9166666666666666
843,1998,X10,12.0,12,9.0,6.690014222473212,X02,3.0,8,4.4,1.6280170669678542,1153,1452,0,843,0.64
844,1998,X10,12.0,12,9.0,6.690014222473212,X03,2.0,8,4.2,4.121628016374587,1428,1452,1,844,0.6923076923076923
845,1998,X10,12.0,12,9.0,6.690014222473212,X07,9.0,10,7.4,6.693800293891016,1396,1452,0,845,0.6071428571428571
846,1998,X11,6.0,11,7.6,10.371982933032147,X06,12.0,12,5.0,1.4434453772334577,1116,1304,1,846,0.6285714285714286
847,1998,X12,13.0,13,12.25,13.123462622295309,X05,6.0,11,7.2,11.49739702082454,1228,1375,1,847,0.6428571428571429
848,1998,X13,10.0,13,11.5,10.022900676169796,X04,5.0,10,5.8,7.369143379468793,1268,1429,1,848,0.7928571428571428
849,1998,X15,,15,15.0,15.0,X02,3.0,8,4.4,1.6280170669678542,1153,1319,1,849,0.9428571428571428
850,1998,X16,13.0,16,14.5,13.022900676169797,X01,4.0,5,3.0,2.8168480870472803,1112,1311,1,850,0.9928571428571428
851,1998,Y02,8.0,8,3.0,0.4458116718695857,Y10,,10,10.0,10.0,1178,1345,0,851,0.36
852,1998,Y02,8.0,8,3.0,0.4458116718695857,Y15,13.0,15,13.666666666666666,12.99910873786286,1174,1345,0,852,0.05714285714285716
853,1998,Y03,6.0,12,8.0,9.124467569937941,Y02,8.0,8,3.0,0.4458116718695857,1345,1390,0,853,0.6071428571428571
854,1998,Y03,6.0,12,8.0,9.124467569937941,Y08,9.0,11,9.0,7.754020825527702,1348,1390,0,854,0.0
855,1998,Y03,6.0,12,8.0,9.124467569937941,Y14,12.0,14,12.666666666666666,11.99910873786286,1158,1390,0,855,0.15000000000000002
856,1998,Y03,6.0,12,8.0,9.124467569937941,Z02,1.0,3,1.6,0.9985802232183232,1246,1390,1,856,0.6071428571428571
857,1998,Y05,4.0,5,4.5,4.007633558723266,Y12,3.0,12,5.8,2.7491718244152152,1199,1395,1,857,0.3571428571428571
858,1998,Y07,5.0,7,5.8,7.3080927418178865,Y10,,10,10.0,10.0,1178,1385,1,858,0.3928571428571429
859,1998,Y08,9.0,11,9.0,7.754020825527702,Y01,1.0,4,1.8,2.122574534229039,1242,1348,0,859,0.8
860,1998,Y08,9.0,11,9.0,7.754020825527702,Y09,15.0,15,13.2,15.065309967995939,1293,1348,0,860,0.5142857142857142
861,1998,Y11,,11,11.0,11.0,Y03,6.0,12,8.0,9.124467569937941,1390,1444,1,861,0.6530612244897959
862,1998,Y11,,11,11.0,11.0,Y06,4.0,9,6.6,9.555134845984867,1155,1444,0,862,0.6285714285714286
863,1998,Y13,12.0,14,13.0,14.116310153415345,Y04,8.0,8,6.0,7.969465765106937,1279,1434,0,863,0.7928571428571428
864,1998,Y13,12.0,14,13.0,14.116310153415345,Y08,9.0,11,9.0,7.754020825527702,1348,1434,1,864,1.0
865,1998,Y13,12.0,14,13.0,14.116310153415345,Y12,3.0,12,5.8,2.7491718244152152,1199,1434,0,865,0.75
866,1998,Y16,,16,16.0,16.0,Y01,1.0,4,1.8,2.122574534229039,1242,1341,1,866,0.9928571428571428
867,1998,Z02,1.0,3,1.6,0.9985802232183232,Z01,2.0,8,3.2,8.743965866064293,1181,1246,0,867,0.5384615384615384
868,1998,Z03,7.0,9,4.6,9.498816797606215,Z14,16.0,16,15.0,15.984732882553468,1172,1276,0,868,0.15000000000000002
869,1998,Z04,3.0,10,5.8,7.06389019121426,Z13,14.0,14,13.5,13.992366441276733,1139,1307,0,869,0.2071428571428572
870,1998,Z05,4.0,7,5.2,7.37056315625047,Z01,2.0,8,3.2,8.743965866064293,1181,1393,1,870,0.8297872340425532
871,1998,Z05,4.0,7,5.2,7.37056315625047,Z04,3.0,10,5.8,7.06389019121426,1307,1393,0,871,0.5540540540540541
872,1998,Z05,4.0,7,5.2,7.37056315625047,Z12,13.0,13,12.5,12.992366441276735,1233,1393,0,872,0.3571428571428571
873,1998,Z06,2.0,6,3.6,4.306199706108984,Z02,1.0,3,1.6,0.9985802232183232,1246,1417,1,873,0.7741935483870968
874,1998,Z06,2.0,6,3.6,4.306199706108984,Z03,7.0,9,4.6,9.498816797606215,1276,1417,0,874,0.6111111111111112
875,1998,Z06,2.0,6,3.6,4.306199706108984,Z11,,11,11.0,11.0,1274,1417,0,875,0.37142857142857133
876,1998,Z08,4.0,8,4.6,3.937529585567417,Z01,2.0,8,3.2,8.743965866064293,1181,1329,1,876,0.8
877,1998,Z08,4.0,8,4.6,3.937529585567417,Z09,11.0,12,10.5,9.815988654204938,1203,1329,0,877,0.5142857142857142
878,1998,Z10,9.0,10,8.666666666666666,6.882798584447514,Z02,1.0,3,1.6,0.9985802232183232,1246,1387,1,878,0.64
879,1998,Z10,9.0,10,8.666666666666666,6.882798584447514,Z07,11.0,11,4.6,0.31992432514996805,1269,1387,0,879,0.6071428571428571
880,1998,Z15,15.0,15,15.0,15.0,Z02,1.0,3,1.6,0.9985802232183232,1246,1354,1,880,0.9428571428571428
881,1998,Z16,,16,16.0,16.0,Z01,2.0,8,3.2,8.743965866064293,1181,1347,1,881,0.9928571428571428
882,1999,W01,1.0,8,2.8,1.6928537760365654,Z01,2.0,2,1.6,0.8764789479165103,1163,1181,1,882,0.5
883,1999,W02,11.0,11,6.5,10.931297971490606,W15,,15,15.0,15.0,1248,1274,0,883,0.05714285714285716
884,1999,W04,8.0,10,7.333333333333333,10.118538308758195,W12,12.0,14,12.0,8.504496014884365,1283,1397,1,884,0.3157894736842105
885,1999,W04,8.0,10,7.333333333333333,10.118538308758195,W13,15.0,15,13.5,12.87701041276385,1174,1397,0,885,0.2071428571428572
886,1999,W05,7.0,9,7.0,9.117647046621055,W12,12.0,14,12.0,8.504496014884365,1283,1458,1,886,0.3571428571428571
887,1999,W06,7.0,10,7.8,9.247042104166978,W01,1.0,8,2.8,1.6928537760365654,1181,1396,1,887,0.7272727272727273
888,1999,W06,7.0,10,7.8,9.247042104166978,W03,2.0,7,3.4,3.121154757447362,1153,1396,0,888,0.6111111111111112
889,1999,W06,7.0,10,7.8,9.247042104166978,W10,2.0,10,4.8,8.801230432297395,1345,1396,0,889,0.33333333333333337
890,1999,W06,7.0,10,7.8,9.247042104166978,W11,,11,11.0,11.0,1245,1396,0,890,0.37142857142857133
891,1999,W07,10.0,11,8.8,9.941788915912447,W10,2.0,10,4.8,8.801230432297395,1345,1400,1,891,0.3928571428571429
892,1999,W09,5.0,12,8.6,11.677236121286679,W01,1.0,8,2.8,1.6928537760365654,1181,1409,1,892,0.9166666666666666
893,1999,W09,5.0,12,8.6,11.677236121286679,W08,14.0,14,11.5,11.878902553000493,1158,1409,0,893,0.4857142857142857
894,1999,W10,2.0,10,4.8,8.801230432297395,W02,11.0,11,6.5,10.931297971490606,1274,1345,0,894,0.64
895,1999,W12,12.0,14,12.0,8.504496014884365,W01,1.0,8,2.8,1.6928537760365654,1181,1283,1,895,1.0
896,1999,W14,15.0,15,14.5,14.992366441276733,W03,2.0,7,3.4,3.121154757447362,1153,1206,1,896,0.85
897,1999,W16,,16,16.0,16.0,W01,1.0,8,2.8,1.6928537760365654,1181,1197,1,897,0.9928571428571428
898,1999,X01,4.0,7,4.0,2.6923805171093393,W01,1.0,8,2.8,1.6928537760365654,1181,1277,1,898,0.5
899,1999,X01,4.0,7,4.0,2.6923805171093393,X03,2.0,3,1.6,0.9375295855674167,1246,1277,0,899,0.4
900,1999,X02,3.0,4,3.0,1.8144817924111527,X10,13.0,13,11.6,11.878845242552636,1275,1428,1,900,0.36
901,1999,X02,3.0,4,3.0,1.8144817924111527,X15,,15,15.0,15.0,1117,1428,0,901,0.05714285714285716
902,1999,X03,2.0,3,1.6,0.9375295855674167,X06,1.0,6,2.2,0.9361098087857399,1242,1246,0,902,0.3888888888888888
903,1999,X06,1.0,6,2.2,0.9361098087857399,X11,14.0,14,11.0,7.445127752259847,1191,1242,0,903,0.37142857142857133
904,1999,X07,11.0,12,8.75,12.4943235242404,X10,13.0,13,11.6,11.878845242552636,1275,1449,1,904,0.3928571428571429
905,1999,X08,4.0,9,5.4,2.9332702552223857,X09,4.0,9,7.0,8.231283413624984,1279,1437,1,905,0.5142857142857142
906,1999,X09,4.0,9,7.0,8.231283413624984,X01,4.0,7,4.0,2.6923805171093393,1277,1279,1,906,0.9166666666666666
907,1999,X10,13.0,13,11.6,11.878845242552636,X03,2.0,3,1.6,0.9375295855674167,1246,1275,1,907,0.6923076923076923
908,1999,X12,8.0,12,9.6,9.120681498520138,X05,8.0,8,6.8,6.939422621276319,1150,1348,1,908,0.6428571428571429
909,1999,X13,10.0,13,9.6,11.125414087792393,X01,4.0,7,4.0,2.6923805171093393,1277,1328,1,909,1.0
910,1999,X13,10.0,13,9.6,11.125414087792393,X04,1.0,5,3.4,4.245622327385303,1112,1328,0,910,0.7928571428571428
911,1999,X13,10.0,13,9.6,11.125414087792393,X05,8.0,8,6.8,6.939422621276319,1150,1328,0,911,0.8235294117647058
912,1999,X14,13.0,14,10.4,6.3203975840771935,X03,2.0,3,1.6,0.9375295855674167,1246,1308,1,912,0.85
913,1999,X16,16.0,16,16.0,16.0,X01,4.0,7,4.0,2.6923805171093393,1277,1291,1,913,0.9928571428571428
914,1999,Y02,4.0,7,4.2,4.940842398057997,Y10,11.0,14,11.666666666666666,14.175579307794443,1166,1268,0,914,0.36
915,1999,Y03,7.0,7,5.2,4.75532419046915,Y02,4.0,7,4.2,4.940842398057997,1268,1385,0,915,0.6071428571428571
916,1999,Y03,7.0,7,5.2,4.75532419046915,Y04,1.0,9,4.6,0.5641268757535939,1326,1385,1,916,0.4285714285714286
917,1999,Y03,7.0,7,5.2,4.75532419046915,Y06,7.0,9,7.2,8.185044948661622,1231,1385,0,917,0.3888888888888888
918,1999,Y03,7.0,7,5.2,4.75532419046915,Y14,,14,14.0,14.0,1359,1385,0,918,0.15000000000000002
919,1999,Y04,1.0,9,4.6,0.5641268757535939,Y01,8.0,11,7.2,8.001893035708902,1120,1326,0,919,0.7301587301587301
920,1999,Y04,1.0,9,4.6,0.5641268757535939,Y12,10.0,12,11.0,10.015267117446532,1178,1326,0,920,0.3157894736842105
921,1999,Y04,1.0,9,4.6,0.5641268757535939,Y13,9.0,15,13.2,15.37056315625047,1293,1326,0,921,0.2071428571428572
922,1999,Y04,1.0,9,4.6,0.5641268757535939,Z01,2.0,2,1.6,0.8764789479165103,1163,1326,1,922,0.7301587301587301
923,1999,Y05,6.0,6,3.6,1.6299101026767564,Y12,10.0,12,11.0,10.015267117446532,1178,1417,1,923,0.3571428571428571
924,1999,Y06,7.0,9,7.2,8.185044948661622,Y11,9.0,12,10.6,11.184098430807172,1203,1231,0,924,0.37142857142857133
925,1999,Y07,6.0,11,6.6,5.69332703496379,Y10,11.0,14,11.666666666666666,14.175579307794443,1166,1257,1,925,0.3928571428571429
926,1999,Y08,5.0,8,5.6,3.7520113779785693,Y09,8.0,9,6.0,3.751064860124118,1329,1393,1,926,0.5142857142857142
927,1999,Y09,8.0,9,6.0,3.751064860124118,Y01,8.0,11,7.2,8.001893035708902,1120,1329,1,927,0.9166666666666666
928,1999,Y15,13.0,15,13.5,11.814096513968295,Y02,4.0,7,4.2,4.940842398057997,1268,1434,1,928,0.9428571428571428
929,1999,Y16,,16,16.0,16.0,Y01,8.0,11,7.2,8.001893035708902,1120,1457,1,929,0.9928571428571428
930,1999,Z02,3.0,10,6.0,6.0,Z10,14.0,14,12.0,13.969465765106937,1211,1390,1,930,0.36
931,1999,Z02,3.0,10,6.0,6.0,Z15,,15,15.0,15.0,1108,1390,0,931,0.05714285714285716
932,1999,Z05,8.0,9,6.4,5.999053482145549,Z01,2.0,2,1.6,0.8764789479165103,1163,1234,1,932,0.8297872340425532
933,1999,Z05,8.0,9,6.4,5.999053482145549,Z04,6.0,12,5.0,12.993374264867398,1116,1234,0,933,0.5540540540540541
934,1999,Z07,1.0,8,5.6,8.555134845984865,Z10,14.0,14,12.0,13.969465765106937,1211,1278,1,934,0.3928571428571429
935,1999,Z09,4.0,10,6.6,2.6862281510554067,Z01,2.0,2,1.6,0.8764789479165103,1163,1307,1,935,0.9166666666666666
936,1999,Z09,4.0,10,6.6,2.6862281510554067,Z08,8.0,10,6.4,0.010411806550405254,1281,1307,0,936,0.4857142857142857
937,1999,Z10,14.0,14,12.0,13.969465765106937,Z01,2.0,2,1.6,0.8764789479165103,1163,1211,1,937,0.8333333333333334
938,1999,Z10,14.0,14,12.0,13.969465765106937,Z06,10.0,10,6.4,2.3203975840771935,1196,1211,0,938,0.6666666666666666
939,1999,Z11,12.0,16,12.8,10.751538119051345,Z06,10.0,10,6.4,2.3203975840771935,1196,1335,1,939,0.6285714285714286
940,1999,Z12,7.0,12,9.2,10.123994311010716,Z05,8.0,9,6.4,5.999053482145549,1234,1412,1,940,0.6428571428571429
941,1999,Z13,14.0,14,13.5,13.992366441276733,Z04,6.0,12,5.0,12.993374264867398,1116,1373,1,941,0.7928571428571428
942,1999,Z14,14.0,14,14.0,14.0,Z03,1.0,6,2.6,0.6909607403276627,1314,1451,0,942,0.85
943,1999,Z14,14.0,14,14.0,14.0,Z06,10.0,10,6.4,2.3203975840771935,1196,1451,1,943,0.875
944,1999,Z16,14.0,16,15.0,14.015267117446532,Z01,2.0,2,1.6,0.8764789479165103,1163,1427,1,944,0.9928571428571428
945,2000,W02,6.0,9,6.2,6.940842398057996,W10,10.0,10,5.8,1.380501703873649,1371,1396,1,945,0.36
946,2000,W02,6.0,9,6.2,6.940842398057996,W15,15.0,15,15.0,15.0,1248,1396,0,946,0.05714285714285716
947,2000,W03,9.0,9,5.6,8.188831020079427,W05,6.0,10,6.2,10.680548933777258,1196,1329,1,947,0.33333333333333337
948,2000,W03,9.0,9,5.6,8.188831020079427,W14,,14,14.0,14.0,1220,1329,0,948,0.15000000000000002
949,2000,W04,5.0,11,6.8,5.753904413687471,W05,6.0,10,6.2,10.680548933777258,1196,1228,1,949,0.4459459459459459
950,2000,W05,6.0,10,6.2,10.680548933777258,W01,1.0,8,2.6,0.9351632909312887,1181,1196,0,950,0.8297872340425532
951,2000,W05,6.0,10,6.2,10.680548933777258,W12,13.0,14,13.0,14.058823523310526,1139,1196,0,951,0.3571428571428571
952,2000,W08,6.0,8,3.6,0.6885944456915349,W01,1.0,8,2.6,0.9351632909312887,1181,1242,1,952,0.8
953,2000,W08,6.0,8,3.6,0.6885944456915349,W09,5.0,12,8.0,9.063416932287033,1177,1242,0,953,0.5142857142857142
954,2000,W10,10.0,10,5.8,1.380501703873649,W03,9.0,9,5.6,8.188831020079427,1329,1371,1,954,0.6923076923076923
955,2000,W10,10.0,10,5.8,1.380501703873649,W07,6.0,7,6.5,6.007633558723265,1332,1371,0,955,0.6071428571428571
956,2000,W11,14.0,14,12.4,10.630383361603984,W03,9.0,9,5.6,8.188831020079427,1329,1337,1,956,0.6530612244897959
957,2000,W11,14.0,14,12.4,10.630383361603984,W06,6.0,8,6.6,7.000946517854451,1231,1337,0,957,0.6285714285714286
958,2000,W13,11.0,14,12.2,12.121628016374586,W04,5.0,11,6.8,5.753904413687471,1228,1335,1,958,0.7928571428571428
959,2000,W16,,16,16.0,16.0,W01,1.0,8,2.6,0.9351632909312887,1181,1249,1,959,0.9928571428571428
960,2000,X01,2.0,9,4.2,2.8750591711348337,X08,3.0,8,3.8,0.8712730997170286,1314,1390,1,960,0.2
961,2000,X01,2.0,9,4.2,2.8750591711348337,X16,15.0,16,15.25,14.99952696494084,1354,1390,0,961,0.007142857142857118
962,2000,X03,4.0,8,3.4,0.8111689799205734,X06,2.0,11,6.333333333333333,11.523618505903345,1274,1326,1,962,0.3888888888888888
963,2000,X03,4.0,8,3.4,0.8111689799205734,X14,,14,14.0,14.0,1111,1326,0,963,0.15000000000000002
964,2000,X04,4.0,10,6.5,8.124881727472793,X05,1.0,5,2.2,2.1216280163745878,1163,1397,0,964,0.4459459459459459
965,2000,X04,4.0,10,6.5,8.124881727472793,X08,3.0,8,3.8,0.8712730997170286,1314,1397,1,965,0.5555555555555556
966,2000,X06,2.0,11,6.333333333333333,11.523618505903345,X11,4.0,12,7.0,5.753431154760246,1116,1274,0,966,0.37142857142857133
967,2000,X07,9.0,11,7.6,4.383341257437003,X02,3.0,3,2.4,1.876952206843736,1153,1409,0,967,0.6951219512195121
968,2000,X07,9.0,11,7.6,4.383341257437003,X06,2.0,11,6.333333333333333,11.523618505903345,1274,1409,0,968,0.5714285714285714
969,2000,X07,9.0,11,7.6,4.383341257437003,X08,3.0,8,3.8,0.8712730997170286,1314,1409,1,969,0.5
970,2000,X08,3.0,8,3.8,0.8712730997170286,W05,6.0,10,6.2,10.680548933777258,1196,1314,1,970,0.3333333333333333
971,2000,X08,3.0,8,3.8,0.8712730997170286,X09,8.0,10,7.2,8.429247499265248,1281,1314,0,971,0.5142857142857142
972,2000,X10,12.0,12,5.6,0.31755803051384,X07,9.0,11,7.6,4.383341257437003,1409,1424,1,972,0.6071428571428571
973,2000,X12,13.0,13,11.666666666666666,9.825311954342697,X05,1.0,5,2.2,2.1216280163745878,1163,1429,1,973,0.6428571428571429
974,2000,X13,11.0,13,12.333333333333334,13.115864522346776,X04,4.0,10,6.5,8.124881727472793,1397,1418,1,974,0.7928571428571428
975,2000,X15,,15,15.0,15.0,X02,3.0,3,2.4,1.876952206843736,1153,1423,1,975,0.9428571428571428
976,2000,Y01,1.0,7,3.2,4.246095586312529,W05,6.0,10,6.2,10.680548933777258,1196,1277,0,976,0.17021276595744686
977,2000,Y01,1.0,7,3.2,4.246095586312529,Y02,6.0,8,5.6,4.815428310265604,1235,1277,0,977,0.4615384615384616
978,2000,Y02,6.0,8,5.6,4.815428310265604,Y07,1.0,8,6.4,8.43114053497415,1120,1235,0,978,0.30487804878048785
979,2000,Y02,6.0,8,5.6,4.815428310265604,Y15,,15,15.0,15.0,1148,1235,0,979,0.05714285714285716
980,2000,Y03,2.0,7,4.2,4.060577378723681,Y14,12.0,14,13.0,13.057486630104817,1233,1268,0,980,0.15000000000000002
981,2000,Y04,8.0,8,5.6,4.876478947916511,Y01,1.0,7,3.2,4.246095586312529,1277,1393,1,981,0.7301587301587301
982,2000,Y04,8.0,8,5.6,4.876478947916511,Y05,3.0,5,2.4,1.999053482145549,1246,1393,0,982,0.4459459459459459
983,2000,Y04,8.0,8,5.6,4.876478947916511,Y13,14.0,14,13.5,13.992366441276733,1359,1393,0,983,0.2071428571428572
984,2000,Y06,5.0,6,4.6,6.308566000745111,Y02,6.0,8,5.6,4.815428310265604,1235,1417,1,984,0.7741935483870968
985,2000,Y06,5.0,6,4.6,6.308566000745111,Y03,2.0,7,4.2,4.060577378723681,1268,1417,0,985,0.6111111111111112
986,2000,Y06,5.0,6,4.6,6.308566000745111,Y11,12.0,15,11.8,15.373875968741046,1123,1417,0,986,0.37142857142857133
987,2000,Y08,2.0,8,3.8,3.1202082395929107,Y01,1.0,7,3.2,4.246095586312529,1277,1428,1,987,0.8
988,2000,Y08,2.0,8,3.8,3.1202082395929107,Y09,10.0,10,8.75,9.061494793618074,1387,1428,0,988,0.5142857142857142
989,2000,Y10,10.0,14,11.25,10.877483447823014,Y07,1.0,8,6.4,8.43114053497415,1120,1166,1,989,0.6071428571428571
990,2000,Y12,,12,12.0,12.0,Y05,3.0,5,2.4,1.999053482145549,1246,1382,1,990,0.6428571428571429
991,2000,Y16,15.0,16,14.0,12.936583067712965,Y01,1.0,7,3.2,4.246095586312529,1277,1434,1,991,0.9928571428571428
992,2000,Z02,3.0,7,4.8,7.37150967410492,Z10,10.0,14,11.333333333333334,14.233511568967831,1211,1385,1,992,0.36
